CustomerID,CustomerName,City,State,Country,Segment,JoinDate,OrderID,CustomerID,ProductID,OrderDate,Quantity,Sales,Discount,Profit,Region,ProductID,Category,SubCategory,ProductName,Brand,Cost,SellingPrice,EmployeeID,Manager,Department,Region,Month,SalesTarget,ProfitTarget,ReturnID,OrderID,Reason,ReturnDate
CUST-129,Customer 129,Los Angeles,CA,United States,Consumer,22-09-23,ORD-1179,CUST-129,PROD-7105,13-08-24,5,4500,0.1,505,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-104,Diana Prince,Sales - Enterprise,West,August,11732,2346.4,RET-5179,ORD-1179,Wrong Item,21-08-24
CUST-100,Customer 100,Los Angeles,CA,United States,Corporate,30-09-22,ORD-1180,CUST-100,PROD-2363,31-03-24,2,720,0.2,80,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,West,March,8041,1608.2,RET-5180,ORD-1180,Late Delivery,02-04-24
CUST-101,Customer 101,San Diego,CA,United States,Home Office,11-11-22,ORD-1181,CUST-101,PROD-7545,03-05-24,1,280,0.2,30,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-102,Bob Jones,Sales - Consumer,West,May,14631,2926.2,,ORD-1181,,
CUST-102,Customer 102,San Diego,CA,United States,Corporate,11-10-22,ORD-1182,CUST-102,PROD-4762,14-11-24,3,360,0.2,60,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-103,Charlie Brown,Sales - Home Office,West,November,5458,1091.6,,ORD-1182,,
CUST-103,Customer 103,Houston,TX,United States,Corporate,14-11-22,ORD-1183,CUST-103,PROD-4762,23-01-24,3,360,0.2,60,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,January,9904,1980.8,,ORD-1183,,
CUST-104,Customer 104,Los Angeles,CA,United States,Corporate,12-09-23,ORD-1184,CUST-104,PROD-7105,28-03-24,5,4000,0.2,5,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,West,March,8638,1727.6,,ORD-1184,,
CUST-105,Customer 105,San Diego,CA,United States,Consumer,28-05-23,ORD-1185,CUST-105,PROD-4002,05-11-24,4,43.2,0.1,19.2,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-102,Bob Jones,Sales - Consumer,West,November,12057,2411.4,,ORD-1185,,
CUST-106,Customer 106,Phoenix,AZ,United States,Consumer,27-07-23,ORD-1186,CUST-106,PROD-4762,11-05-24,3,450,0,150,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-103,Charlie Brown,Sales - Home Office,West,May,11236,2247.2,,ORD-1186,,
CUST-107,Customer 107,New York,NY,United States,Home Office,27-10-22,ORD-1187,CUST-107,PROD-7545,01-11-24,2,700,0,200,East,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-104,Diana Prince,Sales - Enterprise,East,November,7071,1414.2,,ORD-1187,,
CUST-108,Customer 108,Houston,TX,United States,Corporate,04-09-23,ORD-1188,CUST-108,PROD-7545,01-06-24,3,735,0.3,-15,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,South,June,11563,2312.6,RET-5188,ORD-1188,Wrong Item,06-06-24
CUST-109,Customer 109,Los Angeles,CA,United States,Home Office,05-01-23,ORD-1189,CUST-109,PROD-4762,22-10-24,3,405,0.1,105,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-102,Bob Jones,Sales - Consumer,West,October,14461,2892.2,,ORD-1189,,
CUST-110,Customer 110,Chicago,IL,United States,Consumer,06-09-23,ORD-1190,CUST-110,PROD-3235,10-02-24,1,20,0.2,5,Central,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,Central,February,8591,1718.2,,ORD-1190,,
CUST-111,Customer 111,San Antonio,TX,United States,Corporate,10-09-23,ORD-1191,CUST-111,PROD-4762,30-11-24,5,750,0,250,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,November,9648,1929.6,,ORD-1191,,
CUST-112,Customer 112,San Diego,CA,United States,Home Office,02-07-23,ORD-1192,CUST-112,PROD-8837,10-05-24,1,8,0.2,3,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-101,Alice Smith,Sales - Corporate,West,May,13219,2643.8,,ORD-1192,,
CUST-113,Customer 113,Phoenix,AZ,United States,Consumer,13-04-23,ORD-1193,CUST-113,PROD-4002,28-10-24,3,32.4,0.1,14.4,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-102,Bob Jones,Sales - Consumer,West,October,5629,1125.8,,ORD-1193,,
CUST-114,Customer 114,San Jose,CA,United States,Consumer,01-01-23,ORD-1194,CUST-114,PROD-7545,28-11-24,1,350,0,100,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-103,Charlie Brown,Sales - Home Office,West,November,10895,2179,,ORD-1194,,
CUST-115,Customer 115,New York,NY,United States,Consumer,22-07-23,ORD-1195,CUST-115,PROD-3235,11-10-24,5,100,0.2,25,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,East,October,11116,2223.2,,ORD-1195,,
CUST-116,Customer 116,New York,NY,United States,Consumer,27-05-23,ORD-1196,CUST-116,PROD-4002,14-02-24,4,38.4,0.2,14.4,East,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-101,Alice Smith,Sales - Corporate,East,February,5956,1191.2,RET-5196,ORD-1196,Wrong Item,17-02-24
CUST-117,Customer 117,Dallas,TX,United States,Home Office,05-12-22,ORD-1197,CUST-117,PROD-7545,21-01-24,1,280,0.2,30,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-102,Bob Jones,Sales - Consumer,South,January,6058,1211.6,,ORD-1197,,
CUST-118,Customer 118,Phoenix,AZ,United States,Home Office,03-11-22,ORD-1198,CUST-118,PROD-3235,10-06-24,4,90,0.1,30,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,West,June,13467,2693.4,,ORD-1198,,
CUST-119,Customer 119,San Diego,CA,United States,Home Office,29-11-22,ORD-1199,CUST-119,PROD-7545,06-05-24,2,700,0,200,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-104,Diana Prince,Sales - Enterprise,West,May,14400,2880,,ORD-1199,,
CUST-120,Customer 120,San Diego,CA,United States,Home Office,30-03-23,ORD-1200,CUST-120,PROD-8837,21-10-24,5,35,0.3,10,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-101,Alice Smith,Sales - Corporate,West,October,6969,1393.8,,ORD-1200,,
CUST-121,Customer 121,San Antonio,TX,United States,Corporate,18-10-22,ORD-1201,CUST-121,PROD-6243,09-05-24,5,60,0.2,20,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-102,Bob Jones,Sales - Consumer,South,May,6198,1239.6,,ORD-1201,,
CUST-122,Customer 122,San Antonio,TX,United States,Home Office,18-02-23,ORD-1202,CUST-122,PROD-7545,24-04-24,2,490,0.3,-10,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-103,Charlie Brown,Sales - Home Office,South,April,5302,1060.4,,ORD-1202,,
CUST-123,Customer 123,San Diego,CA,United States,Consumer,26-11-22,ORD-1203,CUST-123,PROD-3235,16-10-24,5,87.5,0.3,12.5,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,West,October,13125,2625,,ORD-1203,,
CUST-124,Customer 124,Los Angeles,CA,United States,Corporate,23-07-23,ORD-1204,CUST-124,PROD-7105,14-03-24,1,700,0.3,-99,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,West,March,11924,2384.8,,ORD-1204,,
CUST-125,Customer 125,Dallas,TX,United States,Home Office,04-11-22,ORD-1205,CUST-125,PROD-5033,08-04-24,4,4320,0.1,520,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-102,Bob Jones,Sales - Consumer,South,April,9114,1822.8,,ORD-1205,,
CUST-126,Customer 126,Los Angeles,CA,United States,Consumer,19-12-22,ORD-1206,CUST-126,PROD-3235,05-12-24,1,17.5,0.3,2.5,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-103,Charlie Brown,Sales - Home Office,West,December,13189,2637.8,,ORD-1206,,
CUST-127,Customer 127,Dallas,TX,United States,Consumer,04-05-23,ORD-1207,CUST-127,PROD-4762,06-03-24,5,600,0.2,100,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,March,7875,1575,,ORD-1207,,
CUST-128,Customer 128,New York,NY,United States,Consumer,12-02-23,ORD-1208,CUST-128,PROD-2363,18-10-24,3,1080,0.2,120,East,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,East,October,12117,2423.4,,ORD-1208,,
CUST-129,Customer 129,Dallas,TX,United States,Home Office,01-07-23,ORD-1209,CUST-129,PROD-2363,09-10-24,4,1800,0,520,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,South,October,6177,1235.4,,ORD-1209,,
CUST-100,Customer 100,Phoenix,AZ,United States,Corporate,24-11-22,ORD-1210,CUST-100,PROD-4002,20-10-24,3,25.2,0.3,7.2,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,West,October,10445,2089,,ORD-1210,,
CUST-101,Customer 101,Phoenix,AZ,United States,Home Office,09-06-23,ORD-1211,CUST-101,PROD-6243,02-12-24,4,48,0.2,16,West,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-104,Diana Prince,Sales - Enterprise,West,December,11936,2387.2,,ORD-1211,,
CUST-102,Customer 102,Chicago,IL,United States,Home Office,04-11-22,ORD-1212,CUST-102,PROD-5033,04-10-24,3,3240,0.1,390,Central,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-101,Alice Smith,Sales - Corporate,Central,October,11012,2202.4,,ORD-1212,,
CUST-103,Customer 103,Phoenix,AZ,United States,Corporate,28-08-23,ORD-1213,CUST-103,PROD-4002,06-06-24,2,16.8,0.3,4.8,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-102,Bob Jones,Sales - Consumer,West,June,14873,2974.6,,ORD-1213,,
CUST-104,Customer 104,Houston,TX,United States,Corporate,14-10-22,ORD-1214,CUST-104,PROD-4002,16-12-24,4,43.2,0.1,19.2,South,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,South,December,12052,2410.4,,ORD-1214,,
CUST-105,Customer 105,San Diego,CA,United States,Consumer,30-11-22,ORD-1215,CUST-105,PROD-4762,06-02-24,1,105,0.3,5,West,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,West,February,10495,2099,,ORD-1215,,
CUST-106,Customer 106,San Antonio,TX,United States,Corporate,29-05-23,ORD-1216,CUST-106,PROD-7545,04-10-24,2,700,0,200,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-101,Alice Smith,Sales - Corporate,South,October,5009,1001.8,,ORD-1216,,
CUST-107,Customer 107,Dallas,TX,United States,Consumer,07-04-23,ORD-1217,CUST-107,PROD-5033,13-03-24,3,3600,0,750,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-102,Bob Jones,Sales - Consumer,South,March,10699,2139.8,,ORD-1217,,
CUST-108,Customer 108,Chicago,IL,United States,Home Office,06-03-23,ORD-1218,CUST-108,PROD-4762,11-12-24,4,540,0.1,140,Central,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-103,Charlie Brown,Sales - Home Office,Central,December,8040,1608,,ORD-1218,,
CUST-109,Customer 109,Phoenix,AZ,United States,Home Office,06-08-23,ORD-1219,CUST-109,PROD-7545,18-04-24,5,1750,0,500,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-104,Diana Prince,Sales - Enterprise,West,April,13853,2770.6,RET-5219,ORD-1219,Not as Described,22-04-24
CUST-110,Customer 110,San Antonio,TX,United States,Home Office,09-05-23,ORD-1220,CUST-110,PROD-7105,19-03-24,1,900,0.1,101,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,South,March,10016,2003.2,,ORD-1220,,
CUST-111,Customer 111,Chicago,IL,United States,Home Office,01-07-23,ORD-1221,CUST-111,PROD-8837,26-05-24,5,40,0.2,15,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,Central,May,11602,2320.4,,ORD-1221,,
CUST-112,Customer 112,Chicago,IL,United States,Corporate,14-06-23,ORD-1222,CUST-112,PROD-6243,12-02-24,4,42,0.3,10,Central,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,Central,February,12843,2568.6,,ORD-1222,,
CUST-113,Customer 113,San Diego,CA,United States,Consumer,10-09-22,ORD-1223,CUST-113,PROD-3235,11-03-24,4,100,0,40,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,West,March,11704,2340.8,,ORD-1223,,
CUST-114,Customer 114,Phoenix,AZ,United States,Home Office,17-04-23,ORD-1224,CUST-114,PROD-2363,29-05-24,3,1215,0.1,255,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,West,May,12979,2595.8,,ORD-1224,,
CUST-115,Customer 115,Chicago,IL,United States,Corporate,02-11-22,ORD-1225,CUST-115,PROD-8837,10-05-24,1,8,0.2,3,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,Central,May,14686,2937.2,,ORD-1225,,
CUST-116,Customer 116,San Diego,CA,United States,Corporate,28-11-22,ORD-1226,CUST-116,PROD-7105,06-02-24,5,4000,0.2,5,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,West,February,8374,1674.8,,ORD-1226,,
CUST-117,Customer 117,San Jose,CA,United States,Corporate,19-04-23,ORD-1227,CUST-117,PROD-6243,01-05-24,4,42,0.3,10,West,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-104,Diana Prince,Sales - Enterprise,West,May,12123,2424.6,,ORD-1227,,
CUST-118,Customer 118,San Antonio,TX,United States,Home Office,12-06-23,ORD-1228,CUST-118,PROD-7105,28-04-24,1,900,0.1,101,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,South,April,5148,1029.6,RET-5228,ORD-1228,Wrong Item,01-05-24
CUST-119,Customer 119,San Diego,CA,United States,Home Office,10-12-22,ORD-1229,CUST-119,PROD-5033,10-06-24,4,4320,0.1,520,West,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-102,Bob Jones,Sales - Consumer,West,June,8725,1745,,ORD-1229,,
CUST-120,Customer 120,San Antonio,TX,United States,Corporate,30-01-23,ORD-1230,CUST-120,PROD-7105,07-03-24,2,1600,0.2,2,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,South,March,7496,1499.2,,ORD-1230,,
CUST-121,Customer 121,Houston,TX,United States,Corporate,23-04-23,ORD-1231,CUST-121,PROD-4762,15-07-24,3,405,0.1,105,South,PROD-4762,Furniture,Bookcases,5-Shelf Bookcase,Sauder,100,150,EMP-104,Diana Prince,Sales - Enterprise,South,July,9437,1887.4,,ORD-1231,,
CUST-122,Customer 122,Houston,TX,United States,Corporate,12-09-23,ORD-1232,CUST-122,PROD-5033,27-08-24,2,2400,0,500,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-101,Alice Smith,Sales - Corporate,South,August,6826,1365.2,,ORD-1232,,
CUST-123,Customer 123,San Jose,CA,United States,Corporate,13-05-23,ORD-1233,CUST-123,PROD-8837,08-03-24,1,8,0.2,3,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,West,March,12842,2568.4,,ORD-1233,,
CUST-124,Customer 124,Los Angeles,CA,United States,Home Office,02-03-23,ORD-1234,CUST-124,PROD-2363,03-10-24,1,405,0.1,85,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-103,Charlie Brown,Sales - Home Office,West,October,13984,2796.8,,ORD-1234,,
CUST-125,Customer 125,New York,NY,United States,Home Office,28-12-22,ORD-1235,CUST-125,PROD-2363,17-11-24,5,1575,0.3,-25,East,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-104,Diana Prince,Sales - Enterprise,East,November,7530,1506,,ORD-1235,,
CUST-126,Customer 126,Dallas,TX,United States,Consumer,30-05-23,ORD-1236,CUST-126,PROD-6243,26-01-24,4,42,0.3,10,South,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-101,Alice Smith,Sales - Corporate,South,January,12967,2593.4,,ORD-1236,,
CUST-127,Customer 127,Houston,TX,United States,Corporate,12-11-22,ORD-1237,CUST-127,PROD-3235,09-06-24,2,35,0.3,5,South,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-102,Bob Jones,Sales - Consumer,South,June,11610,2322,,ORD-1237,,
CUST-128,Customer 128,Phoenix,AZ,United States,Home Office,01-01-23,ORD-1238,CUST-128,PROD-2363,11-12-24,3,1215,0.1,255,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-103,Charlie Brown,Sales - Home Office,West,December,10175,2035,,ORD-1238,,
CUST-129,Customer 129,San Antonio,TX,United States,Home Office,27-08-22,ORD-1239,CUST-129,PROD-7105,09-04-24,4,3600,0.1,404,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-104,Diana Prince,Sales - Enterprise,South,April,14074,2814.8,,ORD-1239,,
CUST-100,Customer 100,New York,NY,United States,Home Office,15-08-23,ORD-1240,CUST-100,PROD-3235,30-09-24,4,70,0.3,10,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-101,Alice Smith,Sales - Corporate,East,September,8292,1658.4,,ORD-1240,,
CUST-101,Customer 101,Philadelphia,PA,United States,Home Office,30-03-23,ORD-1241,CUST-101,PROD-3235,04-03-24,5,100,0.2,25,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-102,Bob Jones,Sales - Consumer,East,March,6549,1309.8,,ORD-1241,,
CUST-102,Customer 102,Philadelphia,PA,United States,Consumer,25-03-23,ORD-1242,CUST-102,PROD-6243,03-03-24,5,67.5,0.1,27.5,East,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-103,Charlie Brown,Sales - Home Office,East,March,12638,2527.6,,ORD-1242,,
CUST-103,Customer 103,San Antonio,TX,United States,Consumer,21-07-23,ORD-1243,CUST-103,PROD-5033,14-01-24,2,2400,0,500,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-104,Diana Prince,Sales - Enterprise,South,January,12380,2476,,ORD-1243,,
CUST-104,Customer 104,Phoenix,AZ,United States,Consumer,17-04-23,ORD-1244,CUST-104,PROD-3235,13-06-24,1,17.5,0.3,2.5,West,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-101,Alice Smith,Sales - Corporate,West,June,9798,1959.6,,ORD-1244,,
CUST-105,Customer 105,San Antonio,TX,United States,Consumer,16-12-22,ORD-1245,CUST-105,PROD-2363,15-07-24,3,1350,0,390,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-102,Bob Jones,Sales - Consumer,South,July,14651,2930.2,,ORD-1245,,
CUST-106,Customer 106,San Jose,CA,United States,Consumer,13-08-23,ORD-1246,CUST-106,PROD-7105,23-04-24,1,1000,0,201,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,West,April,11272,2254.4,,ORD-1246,,
CUST-107,Customer 107,New York,NY,United States,Corporate,25-01-23,ORD-1247,CUST-107,PROD-3235,10-11-24,2,35,0.3,5,East,PROD-3235,Electronics,Accessories,Wireless Mouse,Logitech,15,25,EMP-104,Diana Prince,Sales - Enterprise,East,November,11869,2373.8,,ORD-1247,,
CUST-108,Customer 108,New York,NY,United States,Home Office,15-10-22,ORD-1248,CUST-108,PROD-6243,22-06-24,4,60,0,28,East,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-101,Alice Smith,Sales - Corporate,East,June,11230,2246,,ORD-1248,,
CUST-109,Customer 109,San Diego,CA,United States,Consumer,29-06-23,ORD-1249,CUST-109,PROD-7105,13-02-24,3,2100,0.3,-297,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-102,Bob Jones,Sales - Consumer,West,February,12650,2530,RET-5249,ORD-1249,Defective,18-02-24
CUST-110,Customer 110,Phoenix,AZ,United States,Corporate,23-09-22,ORD-1250,CUST-110,PROD-4002,16-08-24,3,28.8,0.2,10.8,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,West,August,13754,2750.8,,ORD-1250,,
CUST-111,Customer 111,Phoenix,AZ,United States,Consumer,09-10-22,ORD-1251,CUST-111,PROD-2363,18-12-24,4,1800,0,520,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-104,Diana Prince,Sales - Enterprise,West,December,6246,1249.2,,ORD-1251,,
CUST-112,Customer 112,San Diego,CA,United States,Consumer,30-10-22,ORD-1252,CUST-112,PROD-2363,19-02-24,1,450,0,130,West,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-101,Alice Smith,Sales - Corporate,West,February,13569,2713.8,,ORD-1252,,
CUST-113,Customer 113,Los Angeles,CA,United States,Corporate,28-04-23,ORD-1253,CUST-113,PROD-8837,13-06-24,5,50,0,25,West,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-102,Bob Jones,Sales - Consumer,West,June,11303,2260.6,,ORD-1253,,
CUST-114,Customer 114,Los Angeles,CA,United States,Home Office,14-09-23,ORD-1254,CUST-114,PROD-5033,28-09-24,1,1200,0,250,West,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-103,Charlie Brown,Sales - Home Office,West,September,9583,1916.6,,ORD-1254,,
CUST-115,Customer 115,San Jose,CA,United States,Consumer,02-06-23,ORD-1255,CUST-115,PROD-7545,05-10-24,4,980,0.3,-20,West,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-104,Diana Prince,Sales - Enterprise,West,October,5685,1137,RET-5255,ORD-1255,Defective,09-10-24
CUST-116,Customer 116,San Jose,CA,United States,Corporate,28-05-23,ORD-1256,CUST-116,PROD-7105,09-02-24,2,2000,0,402,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-101,Alice Smith,Sales - Corporate,West,February,12165,2433,,ORD-1256,,
CUST-117,Customer 117,San Diego,CA,United States,Corporate,29-09-22,ORD-1257,CUST-117,PROD-4002,26-08-24,4,33.6,0.3,9.6,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-102,Bob Jones,Sales - Consumer,West,August,13789,2757.8,,ORD-1257,,
CUST-118,Customer 118,Dallas,TX,United States,Corporate,11-10-22,ORD-1258,CUST-118,PROD-5033,12-10-24,2,2400,0,500,South,PROD-5033,Electronics,Laptops,ThinkPad X1,Lenovo,950,1200,EMP-103,Charlie Brown,Sales - Home Office,South,October,9558,1911.6,RET-5258,ORD-1258,Wrong Item,16-10-24
CUST-119,Customer 119,San Antonio,TX,United States,Consumer,20-12-22,ORD-1259,CUST-119,PROD-7105,20-06-24,1,700,0.3,-99,South,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-104,Diana Prince,Sales - Enterprise,South,June,13706,2741.2,,ORD-1259,,
CUST-120,Customer 120,Chicago,IL,United States,Home Office,25-08-23,ORD-1260,CUST-120,PROD-6243,22-10-24,5,60,0.2,20,Central,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-101,Alice Smith,Sales - Corporate,Central,October,11279,2255.8,,ORD-1260,,
CUST-121,Customer 121,San Diego,CA,United States,Consumer,25-09-22,ORD-1261,CUST-121,PROD-6243,18-09-24,4,42,0.3,10,West,PROD-6243,Office Supplies,Paper,Premium Copy Paper,Xerox,8,15,EMP-102,Bob Jones,Sales - Consumer,West,September,10343,2068.6,,ORD-1261,,
CUST-122,Customer 122,Los Angeles,CA,United States,Home Office,14-09-23,ORD-1262,CUST-122,PROD-4002,29-10-24,3,32.4,0.1,14.4,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-103,Charlie Brown,Sales - Home Office,West,October,7159,1431.8,,ORD-1262,,
CUST-123,Customer 123,Houston,TX,United States,Corporate,02-02-23,ORD-1263,CUST-123,PROD-2363,31-03-24,4,1800,0,520,South,PROD-2363,Furniture,Tables,Dining Table,Ashley,320,450,EMP-104,Diana Prince,Sales - Enterprise,South,March,6037,1207.4,,ORD-1263,,
CUST-124,Customer 124,Phoenix,AZ,United States,Consumer,04-09-23,ORD-1264,CUST-124,PROD-4002,16-03-24,3,36,0,18,West,PROD-4002,Office Supplies,Art,Colored Pencils,Crayola,6,12,EMP-101,Alice Smith,Sales - Corporate,West,March,5697,1139.4,,ORD-1264,,
CUST-125,Customer 125,Houston,TX,United States,Corporate,31-08-23,ORD-1265,CUST-125,PROD-7545,15-08-24,5,1575,0.1,325,South,PROD-7545,Furniture,Chairs,Ergonomic Chair,Steelcase,250,350,EMP-102,Bob Jones,Sales - Consumer,South,August,7023,1404.6,,ORD-1265,,
CUST-126,Customer 126,San Jose,CA,United States,Corporate,07-01-23,ORD-1266,CUST-126,PROD-7105,07-07-24,4,4000,0,804,West,PROD-7105,Electronics,Phones,iPhone 14,Apple,799,1000,EMP-103,Charlie Brown,Sales - Home Office,West,July,7563,1512.6,,ORD-1266,,
CUST-127,Customer 127,Chicago,IL,United States,Consumer,23-10-22,ORD-1267,CUST-127,PROD-8837,05-07-24,2,18,0.1,8,Central,PROD-8837,Office Supplies,Binders,Heavy Duty Binder,Avery,5,10,EMP-104,Diana Prince,Sales - Enterprise,Central,July,5593,1118.6,,ORD-1267,,
